"date","city","property_type","benchmark_price","source","created_at"
"2005-10-01","Victoria","All","346300","CREA_HPI_v2025","2025-10-22 21:44:50.492032+00"
"2005-10-01","Victoria","Apartment","204600","CREA_HPI_v2025","2025-10-22 21:44:50.492032+00"
"2005-10-01","Victoria","House","427100","CREA_HPI_v2025","2025-10-22 21:44:50.492032+00"
"2005-10-01","Victoria","Town House","301400","CREA_HPI_v2025","2025-10-22 21:44:50.492032+00"
"2005-10-01","Winnipeg","All","127900","CREA_HPI_v2025","2025-10-22 21:44:51.220436+00"
"2005-10-01","Winnipeg","Apartment","110400","CREA_HPI_v2025","2025-10-22 21:44:51.220436+00"
"2005-10-01","Winnipeg","House","129500","CREA_HPI_v2025","2025-10-22 21:44:51.220436+00"
"2005-10-01","Winnipeg","Town House","119200","CREA_HPI_v2025","2025-10-22 21:44:51.220436+00"
"2005-11-01","Calgary","All","236100","CREA_HPI_v2025","2025-10-22 21:44:50.858636+00"
"2005-11-01","Calgary","Apartment","145800","CREA_HPI_v2025","2025-10-22 21:44:50.858636+00"
"2005-11-01","Calgary","House","261200","CREA_HPI_v2025","2025-10-22 21:44:50.858636+00"
"2005-11-01","Calgary","Town House","175900","CREA_HPI_v2025","2025-10-22 21:44:50.858636+00"
"2005-11-01","Edmonton","All","181200","CREA_HPI_v2025","2025-10-22 21:44:51.010431+00"
"2005-11-01","Edmonton","Apartment","112700","CREA_HPI_v2025","2025-10-22 21:44:51.010431+00"
"2005-11-01","Edmonton","House","208400","CREA_HPI_v2025","2025-10-22 21:44:51.010431+00"
"2005-11-01","Edmonton","Town House","121200","CREA_HPI_v2025","2025-10-22 21:44:51.010431+00"
"2005-11-01","Ottawa","All","221000","CREA_HPI_v2025","2025-10-22 21:44:51.397129+00"
"2005-11-01","Ottawa","Apartment","200300","CREA_HPI_v2025","2025-10-22 21:44:51.397129+00"
"2005-11-01","Ottawa","House","226100","CREA_HPI_v2025","2025-10-22 21:44:51.397129+00"
"2005-11-01","Ottawa","Town House","166600","CREA_HPI_v2025","2025-10-22 21:44:51.397129+00"
"2005-11-01","Toronto","All","332200","CREA_HPI_v2025","2025-10-22 21:44:51.616267+00"
"2005-11-01","Toronto","Apartment","207200","CREA_HPI_v2025","2025-10-22 21:44:51.616267+00"
"2005-11-01","Toronto","House","381500","CREA_HPI_v2025","2025-10-22 21:44:51.616267+00"
"2005-11-01","Toronto","Town House","219600","CREA_HPI_v2025","2025-10-22 21:44:51.616267+00"
"2005-11-01","Vancouver","All","389600","CREA_HPI_v2025","2025-10-22 21:44:50.64485+00"
"2005-11-01","Vancouver","Apartment","247100","CREA_HPI_v2025","2025-10-22 21:44:50.64485+00"
"2005-11-01","Vancouver","House","583500","CREA_HPI_v2025","2025-10-22 21:44:50.64485+00"
"2005-11-01","Vancouver","Town House","315500","CREA_HPI_v2025","2025-10-22 21:44:50.64485+00"
"2005-11-01","Victoria","All","349200","CREA_HPI_v2025","2025-10-22 21:44:50.492032+00"
"2005-11-01","Victoria","Apartment","207500","CREA_HPI_v2025","2025-10-22 21:44:50.492032+00"
"2005-11-01","Victoria","House","430200","CREA_HPI_v2025","2025-10-22 21:44:50.492032+00"
"2005-11-01","Victoria","Town House","303200","CREA_HPI_v2025","2025-10-22 21:44:50.492032+00"
"2005-11-01","Winnipeg","All","128900","CREA_HPI_v2025","2025-10-22 21:44:51.220436+00"
"2005-11-01","Winnipeg","Apartment","110900","CREA_HPI_v2025","2025-10-22 21:44:51.220436+00"
"2005-11-01","Winnipeg","House","130500","CREA_HPI_v2025","2025-10-22 21:44:51.220436+00"
"2005-11-01","Winnipeg","Town House","121300","CREA_HPI_v2025","2025-10-22 21:44:51.220436+00"
"2005-12-01","Calgary","All","239300","CREA_HPI_v2025","2025-10-22 21:44:50.858636+00"
"2005-12-01","Calgary","Apartment","148700","CREA_HPI_v2025","2025-10-22 21:44:50.858636+00"
"2005-12-01","Calgary","House","264500","CREA_HPI_v2025","2025-10-22 21:44:50.858636+00"
"2005-12-01","Calgary","Town House","179300","CREA_HPI_v2025","2025-10-22 21:44:50.858636+00"
"2005-12-01","Edmonton","All","182200","CREA_HPI_v2025","2025-10-22 21:44:51.010431+00"
"2005-12-01","Edmonton","Apartment","113500","CREA_HPI_v2025","2025-10-22 21:44:51.010431+00"
"2005-12-01","Edmonton","House","209600","CREA_HPI_v2025","2025-10-22 21:44:51.010431+00"
"2005-12-01","Edmonton","Town House","122100","CREA_HPI_v2025","2025-10-22 21:44:51.010431+00"
"2005-12-01","Ottawa","All","220400","CREA_HPI_v2025","2025-10-22 21:44:51.397129+00"
"2005-12-01","Ottawa","Apartment","217200","CREA_HPI_v2025","2025-10-22 21:44:51.397129+00"
"2005-12-01","Ottawa","House","224300","CREA_HPI_v2025","2025-10-22 21:44:51.397129+00"
"2005-12-01","Ottawa","Town House","165800","CREA_HPI_v2025","2025-10-22 21:44:51.397129+00"
"2005-12-01","Toronto","All","330500","CREA_HPI_v2025","2025-10-22 21:44:51.616267+00"
"2005-12-01","Toronto","Apartment","207900","CREA_HPI_v2025","2025-10-22 21:44:51.616267+00"
"2005-12-01","Toronto","House","378600","CREA_HPI_v2025","2025-10-22 21:44:51.616267+00"
"2005-12-01","Toronto","Town House","221700","CREA_HPI_v2025","2025-10-22 21:44:51.616267+00"
"2005-12-01","Vancouver","All","392300","CREA_HPI_v2025","2025-10-22 21:44:50.64485+00"
"2005-12-01","Vancouver","Apartment","249100","CREA_HPI_v2025","2025-10-22 21:44:50.64485+00"
"2005-12-01","Vancouver","House","587300","CREA_HPI_v2025","2025-10-22 21:44:50.64485+00"
"2005-12-01","Vancouver","Town House","317300","CREA_HPI_v2025","2025-10-22 21:44:50.64485+00"
"2005-12-01","Victoria","All","352100","CREA_HPI_v2025","2025-10-22 21:44:50.492032+00"
"2005-12-01","Victoria","Apartment","210400","CREA_HPI_v2025","2025-10-22 21:44:50.492032+00"
"2005-12-01","Victoria","House","433400","CREA_HPI_v2025","2025-10-22 21:44:50.492032+00"
"2005-12-01","Victoria","Town House","304900","CREA_HPI_v2025","2025-10-22 21:44:50.492032+00"
"2005-12-01","Winnipeg","All","127500","CREA_HPI_v2025","2025-10-22 21:44:51.220436+00"
"2005-12-01","Winnipeg","Apartment","111500","CREA_HPI_v2025","2025-10-22 21:44:51.220436+00"
"2005-12-01","Winnipeg","House","128800","CREA_HPI_v2025","2025-10-22 21:44:51.220436+00"
"2005-12-01","Winnipeg","Town House","123400","CREA_HPI_v2025","2025-10-22 21:44:51.220436+00"
"2006-01-01","Calgary","All","249200","CREA_HPI_v2025","2025-10-22 21:44:50.858636+00"
"2006-01-01","Calgary","Apartment","152900","CREA_HPI_v2025","2025-10-22 21:44:50.858636+00"
"2006-01-01","Calgary","House","276400","CREA_HPI_v2025","2025-10-22 21:44:50.858636+00"
"2006-01-01","Calgary","Town House","183600","CREA_HPI_v2025","2025-10-22 21:44:50.858636+00"
"2006-01-01","Edmonton","All","187500","CREA_HPI_v2025","2025-10-22 21:44:51.010431+00"
"2006-01-01","Edmonton","Apartment","115400","CREA_HPI_v2025","2025-10-22 21:44:51.010431+00"
"2006-01-01","Edmonton","House","216100","CREA_HPI_v2025","2025-10-22 21:44:51.010431+00"
"2006-01-01","Edmonton","Town House","125100","CREA_HPI_v2025","2025-10-22 21:44:51.010431+00"
"2006-01-01","Ottawa","All","222400","CREA_HPI_v2025","2025-10-22 21:44:51.397129+00"
"2006-01-01","Ottawa","Apartment","199600","CREA_HPI_v2025","2025-10-22 21:44:51.397129+00"
"2006-01-01","Ottawa","House","227700","CREA_HPI_v2025","2025-10-22 21:44:51.397129+00"
"2006-01-01","Ottawa","Town House","166700","CREA_HPI_v2025","2025-10-22 21:44:51.397129+00"
"2006-01-01","Toronto","All","334400","CREA_HPI_v2025","2025-10-22 21:44:51.616267+00"
"2006-01-01","Toronto","Apartment","207800","CREA_HPI_v2025","2025-10-22 21:44:51.616267+00"
"2006-01-01","Toronto","House","384200","CREA_HPI_v2025","2025-10-22 21:44:51.616267+00"
"2006-01-01","Toronto","Town House","220900","CREA_HPI_v2025","2025-10-22 21:44:51.616267+00"
"2006-01-01","Vancouver","All","401100","CREA_HPI_v2025","2025-10-22 21:44:50.64485+00"
"2006-01-01","Vancouver","Apartment","256100","CREA_HPI_v2025","2025-10-22 21:44:50.64485+00"
"2006-01-01","Vancouver","House","599200","CREA_HPI_v2025","2025-10-22 21:44:50.64485+00"
"2006-01-01","Vancouver","Town House","323600","CREA_HPI_v2025","2025-10-22 21:44:50.64485+00"
"2006-01-01","Victoria","All","356600","CREA_HPI_v2025","2025-10-22 21:44:50.492032+00"
"2006-01-01","Victoria","Apartment","212800","CREA_HPI_v2025","2025-10-22 21:44:50.492032+00"
"2006-01-01","Victoria","House","439100","CREA_HPI_v2025","2025-10-22 21:44:50.492032+00"
"2006-01-01","Victoria","Town House","311400","CREA_HPI_v2025","2025-10-22 21:44:50.492032+00"
"2006-01-01","Winnipeg","All","132700","CREA_HPI_v2025","2025-10-22 21:44:51.220436+00"
"2006-01-01","Winnipeg","Apartment","113200","CREA_HPI_v2025","2025-10-22 21:44:51.220436+00"
"2006-01-01","Winnipeg","House","134500","CREA_HPI_v2025","2025-10-22 21:44:51.220436+00"
"2006-01-01","Winnipeg","Town House","124700","CREA_HPI_v2025","2025-10-22 21:44:51.220436+00"
"2006-02-01","Calgary","All","263500","CREA_HPI_v2025","2025-10-22 21:44:50.858636+00"
"2006-02-01","Calgary","Apartment","161100","CREA_HPI_v2025","2025-10-22 21:44:50.858636+00"
"2006-02-01","Calgary","House","292600","CREA_HPI_v2025","2025-10-22 21:44:50.858636+00"
"2006-02-01","Calgary","Town House","193800","CREA_HPI_v2025","2025-10-22 21:44:50.858636+00"
"2006-02-01","Edmonton","All","193100","CREA_HPI_v2025","2025-10-22 21:44:51.010431+00"
"2006-02-01","Edmonton","Apartment","117400","CREA_HPI_v2025","2025-10-22 21:44:51.010431+00"
"2006-02-01","Edmonton","House","223000","CREA_HPI_v2025","2025-10-22 21:44:51.010431+00"
"2006-02-01","Edmonton","Town House","128200","CREA_HPI_v2025","2025-10-22 21:44:51.010431+00"
"2006-02-01","Ottawa","All","224300","CREA_HPI_v2025","2025-10-22 21:44:51.397129+00"
"2006-02-01","Ottawa","Apartment","199100","CREA_HPI_v2025","2025-10-22 21:44:51.397129+00"
"2006-02-01","Ottawa","House","229700","CREA_HPI_v2025","2025-10-22 21:44:51.397129+00"
"2006-02-01","Ottawa","Town House","167600","CREA_HPI_v2025","2025-10-22 21:44:51.397129+00"
"2006-02-01","Toronto","All","338200","CREA_HPI_v2025","2025-10-22 21:44:51.616267+00"
"2006-02-01","Toronto","Apartment","210900","CREA_HPI_v2025","2025-10-22 21:44:51.616267+00"
"2006-02-01","Toronto","House","388300","CREA_HPI_v2025","2025-10-22 21:44:51.616267+00"
"2006-02-01","Toronto","Town House","223600","CREA_HPI_v2025","2025-10-22 21:44:51.616267+00"
"2006-02-01","Vancouver","All","409700","CREA_HPI_v2025","2025-10-22 21:44:50.64485+00"
"2006-02-01","Vancouver","Apartment","262400","CREA_HPI_v2025","2025-10-22 21:44:50.64485+00"
"2006-02-01","Vancouver","House","611300","CREA_HPI_v2025","2025-10-22 21:44:50.64485+00"
"2006-02-01","Vancouver","Town House","330100","CREA_HPI_v2025","2025-10-22 21:44:50.64485+00"
"2006-02-01","Victoria","All","361000","CREA_HPI_v2025","2025-10-22 21:44:50.492032+00"
"2006-02-01","Victoria","Apartment","215000","CREA_HPI_v2025","2025-10-22 21:44:50.492032+00"
"2006-02-01","Victoria","House","444900","CREA_HPI_v2025","2025-10-22 21:44:50.492032+00"
"2006-02-01","Victoria","Town House","318700","CREA_HPI_v2025","2025-10-22 21:44:50.492032+00"
"2006-02-01","Winnipeg","All","135700","CREA_HPI_v2025","2025-10-22 21:44:51.220436+00"
"2006-02-01","Winnipeg","Apartment","114900","CREA_HPI_v2025","2025-10-22 21:44:51.220436+00"
"2006-02-01","Winnipeg","House","137600","CREA_HPI_v2025","2025-10-22 21:44:51.220436+00"
"2006-02-01","Winnipeg","Town House","126000","CREA_HPI_v2025","2025-10-22 21:44:51.220436+00"
"2006-03-01","Calgary","All","279800","CREA_HPI_v2025","2025-10-22 21:44:50.858636+00"
"2006-03-01","Calgary","Apartment","173100","CREA_HPI_v2025","2025-10-22 21:44:50.858636+00"
"2006-03-01","Calgary","House","310500","CREA_HPI_v2025","2025-10-22 21:44:50.858636+00"
"2006-03-01","Calgary","Town House","205800","CREA_HPI_v2025","2025-10-22 21:44:50.858636+00"
"2006-03-01","Edmonton","All","198800","CREA_HPI_v2025","2025-10-22 21:44:51.010431+00"
"2006-03-01","Edmonton","Apartment","119400","CREA_HPI_v2025","2025-10-22 21:44:51.010431+00"
"2006-03-01","Edmonton","House","230000","CREA_HPI_v2025","2025-10-22 21:44:51.010431+00"
"2006-03-01","Edmonton","Town House","131300","CREA_HPI_v2025","2025-10-22 21:44:51.010431+00"
"2006-03-01","Ottawa","All","228600","CREA_HPI_v2025","2025-10-22 21:44:51.397129+00"
"2006-03-01","Ottawa","Apartment","190800","CREA_HPI_v2025","2025-10-22 21:44:51.397129+00"
"2006-03-01","Ottawa","House","235100","CREA_HPI_v2025","2025-10-22 21:44:51.397129+00"
"2006-03-01","Ottawa","Town House","168500","CREA_HPI_v2025","2025-10-22 21:44:51.397129+00"
"2006-03-01","Toronto","All","341800","CREA_HPI_v2025","2025-10-22 21:44:51.616267+00"
"2006-03-01","Toronto","Apartment","210800","CREA_HPI_v2025","2025-10-22 21:44:51.616267+00"
"2006-03-01","Toronto","House","393500","CREA_HPI_v2025","2025-10-22 21:44:51.616267+00"
"2006-03-01","Toronto","Town House","223500","CREA_HPI_v2025","2025-10-22 21:44:51.616267+00"
"2006-03-01","Vancouver","All","418100","CREA_HPI_v2025","2025-10-22 21:44:50.64485+00"
"2006-03-01","Vancouver","Apartment","267800","CREA_HPI_v2025","2025-10-22 21:44:50.64485+00"
"2006-03-01","Vancouver","House","623800","CREA_HPI_v2025","2025-10-22 21:44:50.64485+00"
"2006-03-01","Vancouver","Town House","336800","CREA_HPI_v2025","2025-10-22 21:44:50.64485+00"
"2006-03-01","Victoria","All","365600","CREA_HPI_v2025","2025-10-22 21:44:50.492032+00"
"2006-03-01","Victoria","Apartment","217300","CREA_HPI_v2025","2025-10-22 21:44:50.492032+00"
"2006-03-01","Victoria","House","451200","CREA_HPI_v2025","2025-10-22 21:44:50.492032+00"
"2006-03-01","Victoria","Town House","326300","CREA_HPI_v2025","2025-10-22 21:44:50.492032+00"
"2006-03-01","Winnipeg","All","138200","CREA_HPI_v2025","2025-10-22 21:44:51.220436+00"
"2006-03-01","Winnipeg","Apartment","116700","CREA_HPI_v2025","2025-10-22 21:44:51.220436+00"
"2006-03-01","Winnipeg","House","140300","CREA_HPI_v2025","2025-10-22 21:44:51.220436+00"
"2006-03-01","Winnipeg","Town House","127400","CREA_HPI_v2025","2025-10-22 21:44:51.220436+00"
"2006-04-01","Calgary","All","297100","CREA_HPI_v2025","2025-10-22 21:44:50.858636+00"
"2006-04-01","Calgary","Apartment","183000","CREA_HPI_v2025","2025-10-22 21:44:50.858636+00"
"2006-04-01","Calgary","House","329900","CREA_HPI_v2025","2025-10-22 21:44:50.858636+00"
"2006-04-01","Calgary","Town House","219100","CREA_HPI_v2025","2025-10-22 21:44:50.858636+00"
"2006-04-01","Edmonton","All","209800","CREA_HPI_v2025","2025-10-22 21:44:51.010431+00"
"2006-04-01","Edmonton","Apartment","125200","CREA_HPI_v2025","2025-10-22 21:44:51.010431+00"
"2006-04-01","Edmonton","House","243000","CREA_HPI_v2025","2025-10-22 21:44:51.010431+00"
"2006-04-01","Edmonton","Town House","138400","CREA_HPI_v2025","2025-10-22 21:44:51.010431+00"
"2006-04-01","Ottawa","All","229600","CREA_HPI_v2025","2025-10-22 21:44:51.397129+00"
"2006-04-01","Ottawa","Apartment","196200","CREA_HPI_v2025","2025-10-22 21:44:51.397129+00"
"2006-04-01","Ottawa","House","235900","CREA_HPI_v2025","2025-10-22 21:44:51.397129+00"
"2006-04-01","Ottawa","Town House","168900","CREA_HPI_v2025","2025-10-22 21:44:51.397129+00"
"2006-04-01","Toronto","All","345400","CREA_HPI_v2025","2025-10-22 21:44:51.616267+00"
"2006-04-01","Toronto","Apartment","212000","CREA_HPI_v2025","2025-10-22 21:44:51.616267+00"
"2006-04-01","Toronto","House","397800","CREA_HPI_v2025","2025-10-22 21:44:51.616267+00"
"2006-04-01","Toronto","Town House","226200","CREA_HPI_v2025","2025-10-22 21:44:51.616267+00"
"2006-04-01","Vancouver","All","427100","CREA_HPI_v2025","2025-10-22 21:44:50.64485+00"
"2006-04-01","Vancouver","Apartment","274500","CREA_HPI_v2025","2025-10-22 21:44:50.64485+00"
"2006-04-01","Vancouver","House","636500","CREA_HPI_v2025","2025-10-22 21:44:50.64485+00"
"2006-04-01","Vancouver","Town House","343200","CREA_HPI_v2025","2025-10-22 21:44:50.64485+00"
"2006-04-01","Victoria","All","369600","CREA_HPI_v2025","2025-10-22 21:44:50.492032+00"
"2006-04-01","Victoria","Apartment","220800","CREA_HPI_v2025","2025-10-22 21:44:50.492032+00"
"2006-04-01","Victoria","House","456400","CREA_HPI_v2025","2025-10-22 21:44:50.492032+00"
"2006-04-01","Victoria","Town House","328500","CREA_HPI_v2025","2025-10-22 21:44:50.492032+00"
"2006-04-01","Winnipeg","All","141100","CREA_HPI_v2025","2025-10-22 21:44:51.220436+00"
"2006-04-01","Winnipeg","Apartment","117500","CREA_HPI_v2025","2025-10-22 21:44:51.220436+00"
"2006-04-01","Winnipeg","House","143400","CREA_HPI_v2025","2025-10-22 21:44:51.220436+00"
"2006-04-01","Winnipeg","Town House","128100","CREA_HPI_v2025","2025-10-22 21:44:51.220436+00"
"2006-05-01","Calgary","All","316500","CREA_HPI_v2025","2025-10-22 21:44:50.858636+00"
"2006-05-01","Calgary","Apartment","199300","CREA_HPI_v2025","2025-10-22 21:44:50.858636+00"
"2006-05-01","Calgary","House","350200","CREA_HPI_v2025","2025-10-22 21:44:50.858636+00"
"2006-05-01","Calgary","Town House","237900","CREA_HPI_v2025","2025-10-22 21:44:50.858636+00"
"2006-05-01","Edmonton","All","221400","CREA_HPI_v2025","2025-10-22 21:44:51.010431+00"
"2006-05-01","Edmonton","Apartment","131300","CREA_HPI_v2025","2025-10-22 21:44:51.010431+00"
"2006-05-01","Edmonton","House","256700","CREA_HPI_v2025","2025-10-22 21:44:51.010431+00"
"2006-05-01","Edmonton","Town House","145800","CREA_HPI_v2025","2025-10-22 21:44:51.010431+00"
"2006-05-01","Ottawa","All","230800","CREA_HPI_v2025","2025-10-22 21:44:51.397129+00"
"2006-05-01","Ottawa","Apartment","188200","CREA_HPI_v2025","2025-10-22 21:44:51.397129+00"
"2006-05-01","Ottawa","House","237800","CREA_HPI_v2025","2025-10-22 21:44:51.397129+00"
"2006-05-01","Ottawa","Town House","169200","CREA_HPI_v2025","2025-10-22 21:44:51.397129+00"
"2006-05-01","Toronto","All","346900","CREA_HPI_v2025","2025-10-22 21:44:51.616267+00"
"2006-05-01","Toronto","Apartment","213900","CREA_HPI_v2025","2025-10-22 21:44:51.616267+00"
"2006-05-01","Toronto","House","399200","CREA_HPI_v2025","2025-10-22 21:44:51.616267+00"
"2006-05-01","Toronto","Town House","227500","CREA_HPI_v2025","2025-10-22 21:44:51.616267+00"
"2006-05-01","Vancouver","All","435500","CREA_HPI_v2025","2025-10-22 21:44:50.64485+00"
"2006-05-01","Vancouver","Apartment","279400","CREA_HPI_v2025","2025-10-22 21:44:50.64485+00"
"2006-05-01","Vancouver","House","649600","CREA_HPI_v2025","2025-10-22 21:44:50.64485+00"
"2006-05-01","Vancouver","Town House","349800","CREA_HPI_v2025","2025-10-22 21:44:50.64485+00"
"2006-05-01","Victoria","All","373100","CREA_HPI_v2025","2025-10-22 21:44:50.492032+00"
"2006-05-01","Victoria","Apartment","224800","CREA_HPI_v2025","2025-10-22 21:44:50.492032+00"
"2006-05-01","Victoria","House","461300","CREA_HPI_v2025","2025-10-22 21:44:50.492032+00"
"2006-05-01","Victoria","Town House","331000","CREA_HPI_v2025","2025-10-22 21:44:50.492032+00"
"2006-05-01","Winnipeg","All","142800","CREA_HPI_v2025","2025-10-22 21:44:51.220436+00"
"2006-05-01","Winnipeg","Apartment","118400","CREA_HPI_v2025","2025-10-22 21:44:51.220436+00"
"2006-05-01","Winnipeg","House","145200","CREA_HPI_v2025","2025-10-22 21:44:51.220436+00"
"2006-05-01","Winnipeg","Town House","128800","CREA_HPI_v2025","2025-10-22 21:44:51.220436+00"
"2006-06-01","Calgary","All","332600","CREA_HPI_v2025","2025-10-22 21:44:50.858636+00"
"2006-06-01","Calgary","Apartment","214700","CREA_HPI_v2025","2025-10-22 21:44:50.858636+00"
"2006-06-01","Calgary","House","366800","CREA_HPI_v2025","2025-10-22 21:44:50.858636+00"
"2006-06-01","Calgary","Town House","254000","CREA_HPI_v2025","2025-10-22 21:44:50.858636+00"
"2006-06-01","Edmonton","All","232900","CREA_HPI_v2025","2025-10-22 21:44:51.010431+00"
"2006-06-01","Edmonton","Apartment","137700","CREA_HPI_v2025","2025-10-22 21:44:51.010431+00"
"2006-06-01","Edmonton","House","270200","CREA_HPI_v2025","2025-10-22 21:44:51.010431+00"
"2006-06-01","Edmonton","Town House","153600","CREA_HPI_v2025","2025-10-22 21:44:51.010431+00"
"2006-06-01","Ottawa","All","232500","CREA_HPI_v2025","2025-10-22 21:44:51.397129+00"
"2006-06-01","Ottawa","Apartment","209600","CREA_HPI_v2025","2025-10-22 21:44:51.397129+00"
"2006-06-01","Ottawa","House","238300","CREA_HPI_v2025","2025-10-22 21:44:51.397129+00"
"2006-06-01","Ottawa","Town House","169500","CREA_HPI_v2025","2025-10-22 21:44:51.397129+00"
"2006-06-01","Toronto","All","347200","CREA_HPI_v2025","2025-10-22 21:44:51.616267+00"
"2006-06-01","Toronto","Apartment","213800","CREA_HPI_v2025","2025-10-22 21:44:51.616267+00"
"2006-06-01","Toronto","House","399500","CREA_HPI_v2025","2025-10-22 21:44:51.616267+00"
"2006-06-01","Toronto","Town House","229300","CREA_HPI_v2025","2025-10-22 21:44:51.616267+00"
"2006-06-01","Vancouver","All","443600","CREA_HPI_v2025","2025-10-22 21:44:50.64485+00"
